-0.089,-0.046,-0.018,-0.045,-0.042,-0.013,-0.011,-0.037,-0.013,0.016,-0.039,-0.023,0.042,-0.029,-0.026,0.050,-0.028,-0.020,0.049,-0.027,-0.013,0.008,-0.053,-0.015,-0.036,-0.044,-0.011,-0.016,-0.037,-0.008,0.008,-0.042,-0.008,0.019,-0.027,-0.018,0.016,-0.025,-0.018,0.004,-0.026,-0.014,0.004,-0.018,-0.011,-0.001,-0.025,-0.020,-0.004,-0.019,-0.014,-0.009,-0.029,-0.013,-0.012,-0.034,-0.012,-0.014,-0.044,-0.018,-0.001,-0.047,-0.023,0.018,-0.046,-0.013,0.010,-0.043,-0.008,-0.006,-0.031,-0.017,-0.023,-0.035,-0.019,Palm
-0.024,-0.036,-0.002,-0.063,-0.035,0.001,-0.053,-0.051,-0.010,-0.024,-0.061,-0.014,0.017,-0.061,-0.019,0.037,-0.046,-0.020,0.035,-0.040,-0.018,0.041,-0.041,-0.016,0.013,-0.050,-0.009,-0.046,-0.036,-0.014,-0.038,-0.035,-0.013,-0.024,-0.036,-0.021,0.008,-0.039,-0.023,0.008,-0.029,-0.013,0.005,-0.034,-0.012,0.005,-0.026,-0.012,0.004,-0.035,-0.020,0.013,-0.015,-0.024,-0.002,-0.009,-0.015,-0.020,-0.020,-0.009,-0.013,-0.030,-0.015,0.007,-0.041,-0.007,0.021,-0.033,-0.009,0.032,-0.038,-0.006,0.008,-0.040,-0.016,Palm
-0.063,-0.032,0.000,-0.043,-0.029,-0.002,-0.023,-0.031,-0.011,-0.023,-0.036,-0.010,-0.024,-0.061,-0.020,0.026,-0.050,-0.017,0.070,-0.036,-0.006,0.061,-0.044,-0.005,-0.013,-0.052,0.003,-0.036,-0.052,0.009,-0.021,-0.049,0.003,-0.013,-0.038,0.003,0.005,-0.043,-0.001,0.023,-0.045,-0.003,0.025,-0.038,-0.000,0.002,-0.028,0.001,-0.010,-0.037,-0.002,-0.013,-0.046,-0.002,-0.009,-0.040,-0.005,-0.005,-0.035,-0.010,-0.001,-0.029,-0.015,0.002,-0.040,-0.006,-0.003,-0.042,-0.006,-0.016,-0.038,-0.009,-0.025,-0.045,-0.007,Palm
-0.078,-0.048,-0.018,-0.047,-0.045,-0.020,-0.004,-0.039,-0.016,0.027,-0.038,-0.022,0.021,-0.019,-0.022,-0.001,-0.018,-0.023,0.023,-0.018,-0.024,0.056,-0.030,-0.009,0.039,-0.050,-0.005,-0.020,-0.042,-0.008,-0.018,-0.042,-0.007,-0.001,-0.043,-0.006,0.013,-0.039,-0.010,0.009,-0.039,-0.011,-0.000,-0.040,-0.003,-0.014,-0.049,-0.010,-0.021,-0.048,-0.008,-0.011,-0.040,-0.007,0.001,-0.042,-0.005,-0.001,-0.060,-0.015,-0.006,-0.058,-0.016,0.008,-0.052,-0.018,0.014,-0.046,-0.020,0.005,-0.043,-0.017,-0.003,-0.038,-0.017,Palm
-0.082,-0.063,0.020,-0.072,-0.066,0.009,-0.046,-0.059,-0.004,-0.022,-0.057,-0.006,0.004,-0.043,-0.020,0.023,-0.027,-0.024,0.048,-0.024,-0.019,0.073,-0.017,-0.010,0.082,-0.026,0.004,-0.003,-0.037,-0.005,-0.038,-0.038,-0.009,-0.035,-0.041,-0.002,-0.002,-0.043,-0.002,0.005,-0.053,-0.003,0.004,-0.035,-0.007,-0.014,-0.045,-0.007,-0.017,-0.026,-0.002,-0.013,-0.026,-0.002,-0.009,-0.037,-0.002,0.003,-0.037,-0.001,0.000,-0.031,0.001,0.008,-0.042,-0.000,0.015,-0.032,-0.002,0.010,-0.033,-0.009,-0.006,-0.041,-0.004,Palm
-0.064,-0.051,0.005,-0.049,-0.060,-0.001,-0.027,-0.051,-0.006,0.034,-0.049,-0.023,0.063,-0.035,-0.034,0.074,-0.035,-0.028,0.075,-0.032,-0.014,-0.008,-0.035,-0.013,-0.024,-0.022,-0.006,-0.022,-0.037,-0.013,-0.018,-0.042,-0.013,-0.003,-0.040,-0.014,0.010,-0.028,-0.018,0.016,-0.025,-0.010,0.009,-0.033,-0.008,0.013,-0.035,-0.006,0.001,-0.039,-0.010,-0.007,-0.038,-0.011,-0.009,-0.026,-0.011,-0.005,-0.025,-0.010,0.013,-0.027,-0.011,0.009,-0.036,-0.013,-0.009,-0.032,-0.013,-0.010,-0.038,-0.016,0.006,-0.033,-0.018,Palm
-0.120,-0.031,-0.000,-0.114,-0.047,0.007,-0.048,-0.046,-0.002,0.019,-0.053,-0.024,0.067,-0.049,-0.023,0.089,-0.035,-0.017,0.079,-0.028,-0.009,-0.002,-0.041,-0.021,-0.056,-0.029,-0.021,-0.043,-0.045,-0.013,0.014,-0.048,-0.010,0.030,-0.035,-0.012,0.042,-0.027,-0.017,0.022,-0.022,-0.016,-0.020,-0.025,-0.017,-0.048,-0.040,-0.013,-0.028,-0.030,-0.013,0.002,-0.031,-0.009,0.025,-0.029,-0.009,0.025,-0.024,-0.009,0.015,-0.038,-0.011,-0.006,-0.047,-0.011,-0.013,-0.037,-0.012,-0.002,-0.037,-0.012,-0.008,-0.029,-0.007,Palm
-0.063,-0.043,-0.012,-0.056,-0.061,-0.011,-0.022,-0.045,-0.010,0.018,-0.045,-0.016,0.049,-0.035,-0.018,0.070,-0.033,-0.005,0.030,-0.036,0.006,-0.028,-0.032,0.004,-0.037,-0.041,-0.008,-0.031,-0.035,-0.006,-0.019,-0.030,-0.002,-0.010,-0.030,-0.002,-0.001,-0.031,-0.005,0.010,-0.034,-0.003,0.009,-0.033,0.005,-0.004,-0.036,0.008,-0.004,-0.044,0.004,-0.005,-0.042,-0.001,-0.014,-0.035,-0.006,-0.016,-0.028,-0.008,0.002,-0.036,-0.007,0.005,-0.026,-0.005,0.005,-0.021,-0.008,0.009,-0.014,-0.009,-0.001,-0.022,-0.017,Palm
-0.072,-0.039,-0.007,-0.034,-0.032,-0.007,0.016,-0.031,-0.002,0.049,-0.056,-0.019,0.048,-0.039,-0.018,0.042,-0.028,-0.016,0.030,-0.040,-0.013,-0.022,-0.048,-0.005,-0.033,-0.048,-0.012,-0.017,-0.044,-0.016,-0.006,-0.050,-0.016,0.010,-0.041,-0.014,0.010,-0.036,-0.019,-0.002,-0.037,-0.016,-0.013,-0.038,-0.010,-0.013,-0.039,-0.013,-0.014,-0.046,-0.012,-0.012,-0.036,-0.016,0.003,-0.034,-0.013,0.001,-0.031,-0.013,-0.003,-0.035,-0.026,-0.006,-0.024,-0.024,-0.009,-0.020,-0.017,-0.016,-0.026,-0.013,-0.013,-0.037,-0.016,Palm
-0.106,-0.038,0.007,-0.038,-0.043,0.007,-0.003,-0.041,-0.015,0.028,-0.045,-0.018,0.054,-0.026,-0.012,0.072,-0.033,-0.003,0.039,-0.051,-0.000,-0.004,-0.037,0.003,-0.031,-0.048,0.011,-0.023,-0.057,0.009,0.002,-0.054,0.002,0.001,-0.045,-0.012,0.000,-0.029,-0.020,0.002,-0.022,-0.005,-0.012,-0.035,-0.007,-0.009,-0.039,-0.003,-0.005,-0.034,-0.015,-0.010,-0.025,-0.021,-0.012,-0.035,-0.018,-0.016,-0.040,-0.016,-0.007,-0.049,-0.006,0.005,-0.035,-0.002,0.005,-0.033,-0.005,-0.004,-0.040,-0.001,-0.009,-0.040,0.002,Palm
-0.096,-0.059,-0.002,-0.068,-0.043,-0.010,-0.049,-0.033,-0.011,-0.010,-0.045,-0.020,0.042,-0.038,-0.028,0.068,-0.031,-0.028,0.103,-0.016,-0.017,0.056,-0.033,-0.001,-0.031,-0.016,-0.009,-0.045,-0.039,-0.025,-0.020,-0.027,-0.020,0.002,-0.021,-0.016,-0.003,-0.025,-0.014,-0.002,-0.021,-0.021,0.009,-0.028,-0.014,0.017,-0.032,-0.009,0.007,-0.024,-0.008,-0.003,-0.031,-0.010,-0.016,-0.033,-0.023,-0.001,-0.029,-0.015,0.012,-0.037,-0.016,0.006,-0.030,-0.019,-0.000,-0.025,-0.011,0.007,-0.037,-0.018,0.006,-0.026,-0.016,Palm
-0.055,-0.028,-0.009,-0.063,-0.031,-0.008,-0.039,-0.050,-0.007,-0.020,-0.042,-0.009,-0.001,-0.038,-0.013,0.027,-0.032,-0.019,0.072,-0.041,-0.020,0.097,-0.037,-0.015,0.026,-0.016,-0.019,-0.054,-0.018,-0.010,-0.056,-0.042,-0.008,-0.018,-0.050,-0.014,0.039,-0.051,-0.009,0.039,-0.046,-0.005,-0.002,-0.035,-0.020,-0.013,-0.041,-0.018,-0.020,-0.046,-0.018,-0.019,-0.039,-0.014,-0.011,-0.032,-0.013,0.001,-0.029,-0.019,0.029,-0.023,-0.023,0.009,-0.017,-0.018,-0.008,-0.038,-0.020,0.000,-0.040,-0.013,-0.013,-0.042,-0.012,Palm
-0.114,-0.047,0.009,-0.044,-0.053,0.002,-0.018,-0.057,-0.007,0.058,-0.061,-0.015,0.099,-0.034,-0.016,0.098,-0.026,-0.012,0.050,-0.027,-0.004,-0.035,-0.024,0.001,-0.060,-0.039,-0.002,-0.050,-0.052,-0.006,-0.020,-0.044,-0.012,0.014,-0.034,-0.006,0.019,-0.032,-0.004,0.016,-0.035,0.002,0.013,-0.039,0.005,-0.002,-0.045,0.005,-0.010,-0.032,0.003,0.002,-0.033,0.010,-0.007,-0.041,0.000,0.006,-0.043,-0.004,0.002,-0.047,0.002,-0.004,-0.040,-0.005,-0.008,-0.038,-0.011,-0.018,-0.035,-0.011,-0.006,-0.035,-0.011,Palm
-0.124,-0.045,0.006,-0.050,-0.040,-0.005,-0.011,-0.038,-0.025,0.062,-0.051,-0.029,0.098,-0.038,-0.023,0.101,-0.018,-0.016,0.087,-0.015,-0.006,0.005,-0.032,-0.012,-0.037,-0.025,-0.009,-0.028,-0.045,-0.006,-0.014,-0.043,-0.014,0.001,-0.041,-0.023,0.022,-0.042,-0.020,0.020,-0.029,-0.011,-0.002,-0.025,-0.010,-0.020,-0.018,-0.005,-0.019,-0.038,-0.012,0.002,-0.030,-0.012,0.009,-0.038,-0.010,0.009,-0.035,-0.008,-0.012,-0.036,-0.015,-0.006,-0.045,-0.016,0.002,-0.053,0.001,-0.006,-0.040,-0.007,-0.006,-0.031,-0.016,Palm
-0.143,-0.028,0.003,-0.122,-0.049,-0.008,-0.038,-0.041,-0.005,0.020,-0.049,-0.001,0.104,-0.049,-0.005,0.165,-0.048,-0.005,0.080,-0.058,0.004,-0.054,-0.033,0.002,-0.083,-0.062,-0.004,-0.060,-0.057,-0.005,-0.010,-0.050,-0.013,0.025,-0.039,-0.014,0.032,-0.024,-0.010,0.022,-0.021,-0.014,-0.004,-0.039,-0.008,-0.024,-0.050,-0.004,-0.032,-0.053,-0.002,-0.021,-0.057,-0.011,0.013,-0.047,-0.021,0.031,-0.034,-0.013,0.017,-0.032,-0.007,-0.004,-0.040,-0.008,-0.020,-0.044,-0.014,-0.020,-0.036,-0.016,-0.004,-0.026,-0.016,Palm
